,country_x,country_code,gdp_per_capita,population,migrant_stock,maternal_mortality_rate,life_expectancy,hiv_prevalence,urbpop,lowest_twenty_income_share,oda_pct_of_gni,net_migration,poverty_headcount_ratio_190_2011_ppp,access_to_electricity_pct_of_population,co2_tons_per_capita,mortality_under_5_per_1000_live_births,energy_use_per_capita,remittances,revenue_pct_gdp,govt_exp_educ_pct_gdp,female_literacy_pct,external_debt_pct_GNI,fdi_net_current_usd,strength_legal_rights_0_12,adolescent_fertility_rate,fertility_rate,female_employment_pct_of_total,lowest_ten_income_share,highest_ten_income_share,trade_pct_gdp,use_internet_pct_pop,mobile_phone_subscriptions_pct_pop,days_required_to_start_business,ease_doing_business,tax_revenue_pct_gdp,net_lending_borrowing_pct_gdp,central_govt_debt_pct_gdp,risk_premium,biodiversity_protected_areas,renewable_freshwater_per_capita,slum_population_pct_urban_population,pm25_pct_population,population_resid,migrant_stock_resid,maternal_mortality_rate_resid,life_expectancy_resid,hiv_prevalence_resid,urbpop_resid,lowest_twenty_income_share_resid,oda_pct_of_gni_resid,net_migration_resid,poverty_headcount_ratio_190_2011_ppp_resid,access_to_electricity_pct_of_population_resid,co2_tons_per_capita_resid,mortality_under_5_per_1000_live_births_resid,energy_use_per_capita_resid,remittances_resid,revenue_pct_gdp_resid,govt_exp_educ_pct_gdp_resid,female_literacy_pct_resid,external_debt_pct_GNI_resid,fdi_net_current_usd_resid,strength_legal_rights_0_12_resid,adolescent_fertility_rate_resid,fertility_rate_resid,female_employment_pct_of_total_resid,lowest_ten_income_share_resid,highest_ten_income_share_resid,trade_pct_gdp_resid,use_internet_pct_pop_resid,mobile_phone_subscriptions_pct_pop_resid,days_required_to_start_business_resid,ease_doing_business_resid,tax_revenue_pct_gdp_resid,net_lending_borrowing_pct_gdp_resid,central_govt_debt_pct_gdp_resid,risk_premium_resid,biodiversity_protected_areas_resid,renewable_freshwater_per_capita_resid,slum_population_pct_urban_population_resid,pm25_pct_population_resid,country_y,asylum_seekers,idps,refugees,recognized,total_decisions,recognition_rate,iso_3,iso_2,refugees_per_pop,asylum_seekers_per_pop,Unnamed: 0,country,country_code.1,happiness,Unnamed: 5,Country Rank,Region,ti_cpi,Number of Surveys Used,Std Error,Min,Max,90% Lower CI,90%Upper CI,World Bank CPIA,World  Economic Forum EOS,Bertelsmann  Foundation TI,Arican Development Bank,IMD World Competitiveness Year Book,Bertelsmann Foundation SGI,World Justice Project ROL,PRS Internationl Country Risk Guide,Economist Intelligence Unit,IHS Global Insight,PERC Asia Risk Guide,Freedom House NIT
29,Cuba,CUB,,11461432.0,0.11708966508106301,39.0,79.57,0.4,76.896,,0.6426046922594001,-109998.0,,100.0,3.04521062360798,5.6,1022.6689057565601,,,,,,,,46.4086,1.72,38.5096824273601,,,31.6137399148428,37.3050974155373,29.1006045317897,,,,,,,7.18434684613918,3332.23570025508,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuba,25.0,0.0,303.0,93.0,115.0,80.8695652173913,CUB,CU,2.643648716844457e-05,2.1812283142281e-06,42,Cuba,,,,56,Err:507,47,4,3.64,40,54,41,53,,,40.0,,,,,41.0,54.0,52.0,,
30,Cyprus,CYP,31523.9268785245,1160985.0,16.834034154295,7.0,80.344,0.1,66.946,7.9,,25001.0,0.0,100.0,5.26035204098901,2.9,1712.12409171498,253889961.53746802,37.8952576408682,6.37674,,,8106710245.6904,7.0,4.8136,1.35,46.4263317178262,3.2,27.4,128.823251636142,71.7159,131.790179100937,8.0,57.0,24.0904721171282,-1.19576107769517,,,1.68711670729969,676.901768536044,,100.0,-19952544.069108706,7.931340302129872,-15.084307333709571,2.3369781255601936,-0.2646114124957142,-6.655666546774299,0.6014512761874791,,-44107.485977929726,-0.6826216386330858,0.6032768206035399,-1.0231627153634468,-5.301600660669728,-1257.0747816594223,-1909572254.4502075,6.873134521492858,1.3382119343982213,,,1351561821.436468,1.6747196398595658,-16.422444906593107,-0.4426377289680763,1.891457583645696,0.4306654687528373,1.6775382806441783,41.31728715317389,-0.04149556485131711,8.231788084119529,-5.281687753051473,5.204451158287199,5.600082525653477,0.8720065064534359,,,-9.94079570732345,-3703.133949634605,,1.7483573332568485,Cyprus,2252.0,0.0,7067.0,226.0,1432.0,15.782122905027931,CYP,CY,0.006087072615063933,0.0019397322101491405,45,Cyprus,Cyprus,5.439161299999999,,32,Err:507,61,5,4.17,49,71,54,68,,55.0,,,,49.0,,69.0,71.0,63.0,,
31,Czech Republic,CZE,33468.7264974291,10546059.0,3.842225680169161,4.0,78.57804878048779,0.1,73.477,9.7,,59997.0,0.0,100.0,9.16597837581982,3.1,3915.11358247856,2674828099.31282,31.1836524918605,5.78885,,,1699914616.6024199,7.0,10.4158,1.57,44.207936461235505,3.9,22.1,156.099863722896,75.66883869927901,117.45430544367201,30.5,35.0,14.5558221526125,-1.19572660414993,,4.499343663660009,21.685924363007306,1249.36498530642,,100.0,-10586387.193874732,-5.64645254757801,-15.757677054047994,0.187435810246754,-0.2416644041598643,-1.4814635357250123,2.255738257757508,,-23647.006908908486,-0.6213827258422769,0.5018707154205089,2.5882251692986955,-4.5172827498738695,747.9170392023718,402360056.918221,-0.15957487984922736,0.6760929053670415,,,-5442486681.300077,1.6466045990820577,-9.19099026784161,-0.20978301569379565,-0.5500020307671889,1.0646521720783633,-3.346369487484885,68.32187932150488,2.123992798548855,-6.458182303596928,17.856980456908587,-13.796481162732187,-4.26278195188975,0.8116748908757205,,1.1451728291817167,9.673093178468381,-3176.2136611543347,,2.1015906064100847,Czech Rep.,659.0,0.0,3644.0,71.0,1387.0,5.118961788031723,CZE,CZ,0.00034553191860580334,6.248779757443041e-05,46,Czech Rep.,Czech Rep.,6.6080174,,38,Err:507,56,9,2.21,44,66,52,60,,53.0,66.0,,44.0,57.0,59.0,50.0,54.0,63.0,,55.0
32,Germany,DEU,47810.8360109883,81686611.0,14.8790512953233,6.0,80.64146341463409,0.2,77.2,7.8,,1850000.0,0.0,100.0,8.88937039483839,3.9,3779.4619207853602,15811522677.8135,28.1473888259163,4.81341,,,54117739829.4413,6.0,7.1462,1.5,46.328733782987,3.1,24.8,85.755786637754,87.5898,117.932453171631,10.5,24.0,11.3681599395463,0.40829267491334403,,,38.7268950286066,1321.27311456179,,99.95200030000001,64507578.74358469,0.7031887776617722,-2.5558107891425816,0.26717208497967704,-0.013729025949818924,-5.336330034612203,-0.3829559128343041,,1699627.144552719,-0.2824591506996433,0.03489186104810926,0.29048377224889954,-1.182964242401344,-1091.047868070239,13227389901.547615,-3.375475417747186,-0.6128475110667075,,,45151509759.83055,0.6523677144680127,-4.535372940992354,-0.2215045907818558,0.4153503455649528,-0.08304757512194128,0.6671141193374304,-2.8390164222340246,5.22198820388607,-6.916997420307268,0.9230685070804121,-11.902789097353256,-7.380166253940541,2.0558524627539203,,,25.87704001154483,-3502.8427700976367,,4.8614262946939695,Germany,420625.0,0.0,316115.0,138666.0,345318.0,40.15603009400032,DEU,DE,0.003869850837611564,0.005149252672509574,47,Germany,Germany,7.0371375,,11,Err:507,81,7,2.5,72,89,77,85,,72.0,,,83.0,81.0,80.0,89.0,88.0,73.0,,
33,Djibouti,DJI,,927414.0,12.654120408487401,229.0,62.26,1.4,77.417,,10.2416679120593,4501.0,,52.0257759094238,0.7919617524918761,65.7,,63296196.26378579,,,,74.1394127517327,123998424.48795901,1.0,19.9894,2.9130000000000003,41.674711787469,,,107.516747251432,11.9224314345,33.8953261434483,14.0,99.0,,,,,1.32295288625376,328.888226240018,65.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Djibouti,2641.0,0.0,19365.0,6482.0,7751.0,83.62791897819636,DJI,DJ,0.020880642302143378,0.002847703398913538,48,Djibouti,,,,98,Err:507,34,3,9.07,23,52,19,49,23.0,,,27.0,,,,,,52.0,,
34,Denmark,DNK,48674.840749488605,5683483.0,10.0989913532723,6.0,80.7024390243902,0.1,87.52600000000002,9.4,,75998.0,0.2,100.0,5.935712482114298,4.2,2872.5735473267796,1258255662.54991,39.5543799343696,,,,1850770714.86075,8.0,4.2482,1.71,47.06982817996021,3.7,23.8,104.058935192402,96.3305,124.44416513805,3.5,3.0,33.9459466392516,-1.6914244332319701,,,17.757068324276602,1063.17472833671,,94.8054855,-11190126.192175996,-4.40848945000598,-2.245961944845265,0.2728589934829841,-0.10831643843980457,4.658369902545914,1.190503024485496,,-76039.31484486189,-0.06813531963299535,0.019214275834599448,-2.7852044820292674,-0.8321304565332008,-2110.2322329734816,-1324195167.8005733,8.064746139927173,,,,-7114169691.830872,2.673385613339458,-7.176430184524594,-0.01128957660004848,1.1297038793154286,0.5034385201568523,-0.2963915507111601,15.248697901882384,13.636486413850648,-0.43255254835857215,-5.999987618620308,-32.55909146058198,15.273596859951644,-0.07261279907231799,,,4.9417316231446415,-3777.478256880948,,-0.1050621790485593,Denmark,2948.0,0.0,27326.0,7810.0,12984.0,60.15095502156501,DNK,DK,0.00480796722713871,0.0005186960179171821,49,Denmark,Denmark,7.5144248,,1,Err:507,91,7,2.16,83,98,87,95,,89.0,,,96.0,97.0,88.0,98.0,88.0,83.0,,
35,Dominican Republic,DOM,14264.8354918036,10528394.0,3.94707985294239,92.0,73.673,1.0,78.566,5.1,0.425046775357437,-151333.0,1.9,98.560364,2.0699866344335,31.6,734.40789617834,5196200000.0,18.1795463935919,,92.32106,40.9655287297786,2227300000.0,1.0,97.2322,2.451,40.9618507706563,1.9,34.5,53.9379181016125,54.215766336978504,83.5573497724344,14.5,102.0,13.2499960312919,0.263972244226082,,,11.2019393392716,2258.3463676757,12.1,100.0,-6679115.298559573,0.4489326453770732,19.95777666937839,0.2340291521953901,0.4832732927684961,17.435699716750833,-0.7306940541621829,-0.3194225205735363,-96924.1133852392,-2.640034422147865,3.2247807380244637,-1.3977896092867224,11.002271041665917,-759.8299682696041,3195250563.5467515,-5.609051855584749,,2.1611441638884656,-0.5791022124752132,-1244017254.0269706,-3.5648453059454805,56.24272060104342,0.23908827515093825,-1.11936444174502,-0.2803095779786968,4.284705787881883,-21.05157187054505,5.942771854078307,-27.38181441041064,-6.69376707904992,10.392129361242851,-1.6913654182813254,2.663938805606447,,,2.3093610022707067,-1906.0948269340272,-11.326086953269437,0.09223618011954217,Dominican Rep.,758.0,0.0,615.0,5.0,24.0,20.83333333333333,DOM,DO,5.841346742912547e-05,7.199578587199529e-05,50,Dominican Rep.,Dominican Rep.,5.0618625,,102,Err:507,33,6,2.63,24,42,29,37,,29.0,32.0,,,,24.0,31.0,38.0,42.0,,
36,Algeria,DZA,14614.9704290449,39871528.0,0.6110720227303029,140.0,75.86,0.1,70.848,,0.0541645622794081,-50002.0,,99.3367080688477,3.71740990081817,24.9,1321.09949366856,1997393458.35396,,,,2.89389844843529,-537792920.9218558,2.0,10.7052,2.839,18.26457128913761,,,59.695129120419395,38.2,108.41732225562099,18.0,157.0,,,,7.5025,7.105499859870889,287.625852609315,,100.0,22444149.734940734,-2.991864567351698,70.92962486821884,2.307098320434932,-0.412246090665108,9.299074635560467,,-0.6535913928565229,2651.841078280071,,3.593250927580669,0.17535249803461686,4.945000907189524,-206.34414227782668,11250359.017703297,,,,-38.732545483502996,-4138279459.419943,-2.578994617752687,-29.93164107895899,0.6477570624666567,-23.868180654526995,,,-15.500464956474815,-10.76142923793114,-3.3795932528079784,-3.029140246100205,66.55358830697486,,,,2.956344754800943,-1.8377935994400647,-3919.834414630357,,0.09459689371601596,Algeria,6593.0,0.0,94182.0,75.0,1107.0,6.7750677506775085,DZA,DZ,0.0023621367106873856,0.00016535609069208483,51,Algeria,,,,88,Err:507,36,5,1.85,31,42,33,39,,34.0,36.0,,,,,31.0,38.0,42.0,,
37,Ecuador,ECU,11446.365137373601,16144368.0,2.4002991013024197,64.0,76.102,0.3,63.398,4.6,0.326118630028485,-30776.0,3.4,98.82588299999999,2.7617021750208397,15.1,891.688620441081,2387555892.0050893,,4.9987,93.25662,27.9942172339219,1322490337.30748,1.0,75.2802,2.5140000000000002,39.5695683530296,1.6,34.9,45.243877148583,48.9404337892669,80.1752722683229,50.5,123.0,,,,,14.3964327518509,27818.454652146094,36.0,97.01795890000001,-171200.4609100055,-0.36214093505286415,-39.32107974875338,3.8697120918652246,-0.2602295758571646,7.124151956331488,-1.3959779718585956,-0.7646509315275625,31512.322052652587,-3.9788586273425763,9.548025056783004,0.01896041554636429,-11.66617707852262,-327.94290422464934,162331388.5261407,,0.5379233811530275,7.993992603002128,-14.242182211052786,-1571128640.9323573,-3.541775546390987,30.12208385479109,0.06395740623131152,-2.1444211618340745,-0.6746780681079745,4.5263426776922,-28.65577403927341,6.755514613395157,-22.630056114152765,28.567177036208914,23.59483643046721,,,,,5.664181280927438,23862.38307480936,9.820602736271496,-2.900748959019353,Ecuador,11583.0,0.0,121535.0,0.0,0.0,,ECU,EC,0.0075280122455087745,0.0007174638239167987,52,Ecuador,Ecuador,5.9640751,,106,Err:507,32,6,2.86,21,43,27,37,,43.0,32.0,,,,30.0,31.0,21.0,32.0,,
38,"Egypt, Arab Rep.",EGY,10751.570206742299,93778172.0,0.537267286680377,33.0,71.304,0.1,42.785,9.1,0.7643583647519742,-275000.0,1.3,100.0,2.19898024634231,23.7,814.98805947761,18325400000.0,20.9886247391464,,,14.782890646356499,6925200000.0,2.0,51.8828,3.3110000000000004,23.1247174787917,3.9,27.8,34.845942960022896,37.81938342769389,100.25376907538799,16.5,120.0,12.5192110970171,-10.7275665943778,,0.39475,11.551153494537001,19.6051594941808,10.6,100.0,77815196.84993012,-2.0484335826437285,-80.54305198100192,-0.5415489362917043,-0.4718570497104894,-12.038058191894784,3.0673802783996766,-0.4236121273846533,-212124.26876083555,-6.888453853429098,12.981452908016337,-0.34381479142849697,-4.996928188399156,-336.67048143974694,16050512535.193857,-1.5954047181303466,,,-28.370031284690754,4091372178.0999975,-2.5713699850012803,5.150996538238736,0.7723534994516927,-18.532611766907632,1.604577915769268,-2.59770178186616,-38.75998081903495,-2.702038683806628,-0.4488448642662489,-5.357713330188144,18.408548879226856,-2.6716078351773067,-8.414155499776694,,-4.741043119220602,2.8676032254804227,-3931.2027761594286,-16.407375885260393,0.08083065535808487,Egypt,38171.0,0.0,212500.0,6887.0,10578.0,65.10682548685952,EGY,EG,0.0022659857349320053,0.00040703501876748034,53,Egypt,Egypt,4.7625384,,88,Err:507,36,6,2.47,31,47,32,40,,47.0,32.0,,,,35.0,31.0,38.0,32.0,,
39,Eritrea,ERI,,,,501.0,64.63600000000001,0.6,,,,-49999.0,,45.5133209228516,,46.1,,,,,,,49323061.48,0.0,55.3706,4.208,,,,,1.0837331156749999,9.79992473657802,84.0,189.0,,,,,4.8721871655296,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,1.0,0.0,2549.0,0.0,0.0,,ERI,ER,,,54,Eritrea,,,,154,Err:507,18,4,8.15,7,42,5,31,12.0,,10.0,7.0,,,,,,42.0,,
40,Spain,ESP,34818.1205072534,46444832.0,12.6902371918259,5.0,82.8317073170732,0.4,79.602,5.8,,200000.0,1.0,100.0,5.03382448723757,3.2,2464.6412905848,2674619183.87021,16.3219746703235,4.27701,97.54713000000001,,25350485004.861,5.0,8.758,1.33,46.0493544986028,1.9,26.2,63.6103955748066,78.6896,110.06539036103202,14.0,30.0,14.430582278856098,-2.76352363615488,104.511026117434,,15.195632639702499,2392.38145265832,,70.47183309999998,25398990.62644618,2.80295124231119,-13.182201665407622,4.186727009363622,0.07373719957958548,3.7246572196582255,-1.7488108330757397,,106350.60382801668,0.4245835294705931,0.43132566038192977,-1.7438818728077068,-4.019507753439366,-851.8536075488727,324558386.987123,-15.197486870753238,-0.8847406778843858,2.118826532800611,,17935006768.10012,-0.3810365073608368,-9.773341265420573,-0.43985242455927454,1.1398283178873427,-0.9820995858683066,0.9517195755523816,-24.197357595637346,4.010968610441863,-14.127008976202305,1.7878928506796807,-16.749024795604438,-4.5749867933786055,-0.7956223388448689,45.229074706260825,,2.936878100376605,-2077.780533212812,,-27.16059922248693,Spain,11020.0,0.0,6457.0,218.0,2143.0,10.172655156322913,ESP,ES,0.00013902515569439458,0.00023727074736754349,55,Spain,Spain,6.3806634,,37,Err:507,58,7,4.07,37,71,51,65,,55.0,,,37.0,57.0,65.0,60.0,71.0,63.0,,
41,Estonia,EST,28688.9687744908,1315407.0,15.4163092221449,9.0,77.590243902439,0.6,68.416,7.5,,-4999.0,0.5,100.0,14.848819173174,3.1,4592.61645664469,457119329.808163,36.0851612754838,5.2159,,,-714370930.343786,7.0,14.0274,1.58,48.7138083253057,2.7,24.4,153.210232763911,88.4118116023915,144.720946445773,3.5,16.0,21.9701991856671,-0.204937177417456,,,19.4868332703463,9668.74469873607,,0.18149300000000002,-19286167.355823915,7.372681106969442,-16.739304675720323,0.21980213643938384,0.2000125597669752,-3.0536362397216545,0.4734076099831288,,-51694.85881187403,-0.3285168419631611,0.778638924971375,9.017759765212757,-6.008604212689946,1924.488694553076,-1555857040.88488,5.347257926130627,0.29308698843043857,,,-6869434566.684489,1.7167762902006984,-9.75970573634011,-0.2330476140888873,4.508373732832268,0.05277663108992936,-1.9168883458318249,65.86907646600748,19.712824378513176,21.43174598345341,-10.852602504810829,-40.513509937862636,3.88126701254507,1.9233681495373325,,,8.541226089984423,5346.355268208686,,-98.63734271175389,Estonia,86.0,0.0,168.0,21.0,199.0,10.552763819095476,EST,EE,0.0001277171248138409,6.537900436898998e-05,56,Estonia,Estonia,5.6289086,,23,Err:507,70,9,2.79,54,81,65,75,,79.0,75.0,,73.0,81.0,71.0,69.0,54.0,63.0,,66.0
42,Ethiopia,ETH,1632.5518055232099,99873033.0,1.07952601222951,353.0,65.03699999999999,1.0,19.428,6.6,5.03950350438452,-60001.0,26.7,33.418590545654304,0.119124014522654,64.2,496.814601251963,1086986751.24654,,4.73792,,32.7418879948222,2626520129.68937,3.0,67.2518,4.317,47.1527834634482,2.6,31.4,39.6561241449515,13.855175555555599,42.3654191016708,35.0,159.0,,-3.1233879701888503,,,18.474952026951602,1252.99416821595,73.9,100.0,81569454.07886878,-0.7453018417394397,-40.43670996089844,2.7825246913301243,-0.435529430815758,-12.973439413799472,0.01820046593099533,-1.0685713736514506,484.2295198464344,7.0509655524856285,-6.3301922210411385,-0.07929404706705154,-6.436821844829524,208.4748064098132,89414397.29717755,,0.4925462301106407,,-0.4866746357164047,1181240210.5348911,-2.2684454289201588,-23.95747446732767,-0.2874316851227423,0.9514107800438438,-0.001326162370073991,1.0887642788120535,-25.980695349185943,1.9177162969985933,-23.41228987516357,16.743912462060994,10.867013121290936,,-1.0917040393187327,,,7.7558220603679136,-2471.211014075337,7.416979699471213,-0.008223957369921209,Ethiopia,2131.0,0.0,736086.0,127.0,258.0,49.224806201550386,ETH,ET,0.007370217744363486,2.133709106441175e-05,57,Ethiopia,Ethiopia,4.5731549000000005,,102,Err:507,33,8,2.73,22,42,29,37,35.0,42.0,23.0,42.0,,,32.0,31.0,38.0,22.0,,
43,Finland,FIN,42071.1912691938,5479531.0,5.73968325726902,3.0,81.4804878048781,,85.225,9.4,,70000.0,0.0,100.0,8.66072124349448,2.4,6213.3577661277695,865164643.987976,37.493559283219795,7.09183,,,16843228522.129,7.0,7.0306,1.65,48.2876435312338,3.9,22.4,73.459953054331,86.4221333325445,134.918749952116,17.0,17.0,20.6789946756741,-2.10444457166848,,,14.2109185358442,19591.6442186706,,0.0,-13693899.817517545,-6.464250409668352,-8.48640942701828,1.6441395659734326,,5.150275742541594,1.3827225187704446,,-64927.39847480765,-0.3750432411516553,0.16406438505829612,0.8666254137900928,-3.2458121663509334,2064.679661818569,-1724319142.3584833,5.672893631146772,1.7378629091131907,,,8162390054.433664,1.5437014939892997,-6.795839635016064,-0.07835068706318847,2.705527813015536,0.8031384976254752,-1.968069307074412,-13.863623025390925,6.74846397712561,10.222394794149553,6.652670211975861,-22.104513871007093,1.4817860846909134,-0.28431962194498417,,,1.259225280824717,14851.995121239584,,-96.26945488534616,Finland,24366.0,0.0,12703.0,1060.0,6950.0,15.251798561151078,FIN,FI,0.0023182640996099848,0.004446730933724072,58,Finland,Finland,7.4479256,,3,Err:507,90,7,1.77,83,98,87,93,,93.0,,,91.0,89.0,88.0,98.0,88.0,83.0,,
44,France,FRA,40564.4607069076,66593366.0,12.0884793768866,8.0,82.2731707317073,0.5,79.655,7.9,,400002.0,0.0,100.0,4.5731821471024015,4.2,3658.86570939675,24058346807.343,44.7649961427054,5.46424,,,42803255076.3836,4.0,8.9614,1.96,46.84803569482951,3.1,26.6,61.75169393458611,78.01,103.450039662752,4.0,32.0,23.1817040508872,-3.56831596337753,,,26.0807183526812,3015.859257810311,,98.6001371,46922774.34723053,0.3951019019821711,-4.552602123577266,2.642669727395031,0.2329877455155536,0.3157098516138035,-0.05596773744074213,,271191.7976033593,-0.4030618190857309,0.207643175477088,-3.0120548419964592,-1.6885424760597472,-315.2271537604797,21487713425.375595,12.920414157830159,0.1348253380320612,,,34323560184.00815,-1.4574469280391542,-5.6379474534111065,0.22596593230609965,1.382923693932831,0.033488759491231423,2.1236437349685424,-25.46637182250609,-0.7840316523663233,-21.221208074417632,-6.662339653492428,-8.346796744046166,3.9391960959657664,-1.7144729992200218,,,13.162388783692546,-1678.9225694608795,,2.0403471590713167,France,63057.0,0.0,273126.0,21287.0,122684.0,17.351080825535522,FRA,FR,0.004101399529797007,0.0009468961217548306,60,France,France,6.357625,,23,Err:507,70,7,2.49,57,79,66,74,,70.0,,,71.0,57.0,71.0,79.0,71.0,73.0,,
45,Gabon,GAB,17928.7016345027,1930175.0,15.555859529865101,291.0,65.685,4.3,88.118,,0.749274686029801,5000.0,,90.3074722290039,2.7682657208219,52.5,2705.82333224752,,,,,38.3615578110893,990434781.195208,6.0,101.667,3.85,40.018448546939204,,,73.9497814588281,45.78453653,146.181304803969,47.0,169.0,,,,,12.0754505026703,87433.41865200059,37.0,100.0,-17610474.15985364,10.787110792342483,240.58389898366949,-8.656634814469001,3.814887689421913,24.327163616438163,,0.30109940405819113,38857.89083715559,,-7.368363884647692,-1.3691485538949126,36.66067778252047,936.2985960515724,,,,,-5.7335703218784815,-3626035420.5845094,1.194938874385051,65.0628237737574,1.7876279736745482,-2.7460907213991703,,,-6.473180488368187,-8.997274709881935,28.097593750570173,27.71532605827477,89.5561671782127,,,,,2.46028075722786,82860.55966945551,16.229129859650605,0.16485544295920818,Gabon,1941.0,0.0,943.0,0.0,26.0,0.0,GAB,GA,0.0004885567370834251,0.0010056082997655653,62,Gabon,Gabon,4.661012599999999,,98,Err:507,34,4,1.65,31,38,31,37,,36.0,,,,,,31.0,38.0,32.0,,
46,United Kingdom,GBR,41579.8634115553,65128861.0,13.200978246274,9.0,80.95609756097559,,82.626,7.5,,900000.0,0.2,100.0,6.4974404904511704,4.5,2776.844098013469,4998792884.89384,34.8982944687376,5.6314800000000025,,,45333483122.0899,7.0,14.5964,1.8,46.446992034403706,2.9,25.4,56.4764707844448,92.0003,121.183993230279,4.5,9.0,25.159723137737004,-4.18380113271461,106.727723341047,,22.2620645199521,2244.12488106138,,94.6923342,45790319.11928015,1.164149224408522,-2.81652996869928,1.1831938809900606,,2.7855790293802296,-0.4996195627327458,,766928.6103493602,-0.1836352416329212,0.17762884051377625,-1.2284532845865543,-1.2190691274556211,-1314.5396794484386,2413569282.965384,3.0618802533679386,0.2849174983635496,,,36711834304.4523,1.5415444422361269,0.5324491249399284,0.07004718952054034,0.9021287728326756,-0.1879379799231544,1.0020136358997185,-30.790953133713398,12.602655119360833,-3.502030787540505,-5.94369237120417,-30.486890646709643,5.942426635601418,-2.352441080213408,41.82346480071913,,9.315758512480212,-2483.716722764041,,-1.6726448217778227,United Kingdom,45870.0,0.0,123067.0,15325.0,50486.0,30.354949887097412,GBR,GB,0.0018895923882347643,0.0007042960570122668,63,United Kingdom,United Kingdom,6.5154452,,11,Err:507,81,7,2.4,73,89,77,85,,82.0,,,81.0,73.0,80.0,89.0,88.0,73.0,,
47,Georgia,GEO,9610.5433655937,3717100.0,4.22024835167253,36.0,73.096,0.4,57.448,6.8,3.29856673683513,-50000.0,4.0,99.99349975585942,2.41154199087738,12.1,1177.8704051516,1458741311.21,24.7355142840735,,,105.619212325637,1659056485.19,9.0,48.201,2.003,46.1324462319488,2.6,27.8,107.00818348110901,47.5697596438736,140.47061336335,2.0,6.0,23.77410770844201,-1.1975857212992098,41.2822252295551,3.7107445452059595,6.44104820465337,15596.994902066,,100.0,-11822401.648061205,1.8663494695112919,-98.9479693312743,1.9928765354628408,-0.1905621523896387,5.180288439601462,0.7058963581247015,1.9417369411709744,14607.692145145691,-5.545157814895713,17.749897245060865,0.18664112150100864,-20.367895176499342,136.67845102285605,-859671545.3649597,2.5451096824553225,,,61.34873655263466,-1080941474.2391481,4.364889345869309,-1.5030025010522363,-0.6966928702291031,4.473703502745828,0.2701818990536684,-2.6228654197752377,33.93612470733052,9.917134268864686,43.31049440949826,-19.549520796461238,-100.17908466754116,8.491931497141268,1.0866920596241372,-7.022156626862454,-1.8203094875741408,-2.1714847008980747,11635.989927960278,,0.07905371080842373,Georgia,733.0,268416.0,1979.0,71.0,2070.0,3.4299516908212566,GEO,GE,0.0005324042936697964,0.0001971967393936133,64,Georgia,Georgia,4.1219406,,48,Err:507,52,5,6.53,32,69,41,63,,69.0,53.0,,,,62.0,,,32.0,,44.0
48,Ghana,GHA,4071.54534280421,27582821.0,1.45739715218881,319.0,62.448,1.7,54.08600000000001,,3.67933215826516,-100000.0,,75.7152786254883,0.5365333777801471,54.7,335.050529135528,4982442361.78624,,5.94171,,56.2422223993404,3192320530.7897,6.0,68.67699999999999,4.042,49.599750138211604,,,75.5863939908231,31.44785241,126.920980997556,14.0,114.0,,,,,7.794238609120411,1123.78040618765,37.9,100.0,10276568.430761427,-0.4982355233156952,7.3878256754012455,-2.6433530322482923,0.554147992916312,15.58618265978218,,-0.3415967829669877,-36945.03715960832,,22.90347109516953,-0.2717087867033369,-3.8759102166865986,-180.11700844884152,3501648646.7713337,,1.6446728064629552,,17.949538427018357,1337273824.9866529,0.9258092366084324,-9.073895636302169,0.04824442115758698,4.991980281643045,,,7.307912830978793,11.39328480470207,51.11003400266269,-5.305958447439306,-20.4019853511725,,,,,-2.1532204038666443,-2673.8510740947804,-12.345040490504507,0.021185767704224645,Ghana,1859.0,0.0,17406.0,228.0,1932.0,11.801242236024844,GHA,GH,0.0006310449536688071,6.739702222626177e-05,65,Ghana,Ghana,3.9859161,,56,Err:507,47,8,2.82,33,55,42,52,47.0,33.0,45.0,55.0,,,37.0,50.0,54.0,52.0,,
